emp_no,first_name,last_name,to_date
23000,Arfst,Murillo,"(23000,d003,1993-09-20,9999-01-01)"
23001,Akhilish,Irland,"(23001,d006,1992-11-01,9999-01-01)"
23007,Hyuckchul,Spell,"(23007,d005,1997-07-21,9999-01-01)"
23011,Suzette,Ferretti,"(23011,d004,1999-09-02,9999-01-01)"
23023,Premsyl,Lenart,"(23023,d005,1986-06-30,9999-01-01)"
23026,Junichi,Lortz,"(23026,d005,1993-10-03,9999-01-01)"
23034,Josyula,Rosca,"(23034,d008,2001-04-01,9999-01-01)"
23049,Zhenbing,Gurbaxani,"(23049,d004,1997-06-03,9999-01-01)"
23052,Ayonca,Salinas,"(23052,d002,1997-03-31,9999-01-01)"
23053,Radhakrishnan,Riefers,"(23053,d004,2001-03-30,9999-01-01)"
23066,Shuho,Deville,"(23066,d004,1986-02-15,9999-01-01)"
23068,Eldridge,Brlek,"(23068,d005,1988-06-20,9999-01-01)"
23086,Nathan,Lemarechal,"(23086,d005,1998-05-22,9999-01-01)"
23087,Nectarios,Bernini,"(23087,d001,1997-08-23,9999-01-01)"
23092,Aris,Brookman,"(23092,d004,1997-01-25,9999-01-01)"
23095,Muneo,Woycyznski,"(23095,d005,1987-05-02,9999-01-01)"
23104,Tadanori,Anido,"(23104,d005,1999-05-26,9999-01-01)"
23119,Yaghout,Byoun,"(23119,d009,1986-09-03,9999-01-01)"
23136,Narain,Skogmar,"(23136,d004,2002-01-26,9999-01-01)"
23138,Pascal,Kaelbling,"(23138,d005,1988-09-06,9999-01-01)"
23151,Ortrun,Lunt,"(23151,d005,1994-03-26,9999-01-01)"
23157,Siddarth,Llado,"(23157,d004,1992-08-08,9999-01-01)"
23159,Atilio,Esposito,"(23159,d003,1989-03-22,9999-01-01)"
23172,Kazuhide,Birjandi,"(23172,d008,1990-04-14,9999-01-01)"
23195,Mark,Ertl,"(23195,d007,1986-09-25,9999-01-01)"
23196,Sahrah,Cheshire,"(23196,d002,1989-11-25,9999-01-01)"
23197,Marjo,Ducloy,"(23197,d005,1986-08-26,9999-01-01)"
23204,Adib,Lieblein,"(23204,d009,1993-08-26,9999-01-01)"
23220,Christoper,Back,"(23220,d006,1985-12-02,9999-01-01)"
23224,Nikolaos,Engelmann,"(23224,d003,1985-08-13,9999-01-01)"
23225,Xuejia,Burnard,"(23225,d003,1986-11-23,9999-01-01)"
23246,Muneo,Bhattacharjee,"(23246,d002,1988-09-07,9999-01-01)"
23252,Dzung,Simkin,"(23252,d005,1985-03-19,9999-01-01)"
23269,Aamer,Szmurlo,"(23269,d005,1988-05-25,9999-01-01)"
23278,Hein,Morrey,"(23278,d004,1986-01-24,9999-01-01)"
23290,Parviz,Papsdorf,"(23290,d007,1999-02-14,9999-01-01)"
23300,Froduald,Schauser,"(23300,d007,1997-07-05,9999-01-01)"
23314,Krassimir,Demizu,"(23314,d007,1985-07-24,9999-01-01)"
23323,Siamak,Alvarado,"(23323,d004,1985-04-01,9999-01-01)"
23330,Aloke,Cooley,"(23330,d005,1985-10-05,9999-01-01)"
23342,Xinglin,Berendt,"(23342,d005,1992-08-26,9999-01-01)"
23347,Kwun,Rosaz,"(23347,d005,1993-09-23,9999-01-01)"
23362,Youjian,Yurek,"(23362,d007,1986-02-06,9999-01-01)"
23363,Jacqueline,Zeleznik,"(23363,d003,1993-05-15,9999-01-01)"
23369,Khalil,Zykh,"(23369,d003,2002-06-07,9999-01-01)"
23370,Morris,Bodoff,"(23370,d007,1989-06-11,9999-01-01)"
23374,Samphel,Gecsei,"(23374,d003,1986-07-17,9999-01-01)"
23398,Georgy,Marwedel,"(23398,d005,1991-11-13,9999-01-01)"
23404,Anneli,Gini,"(23404,d005,1988-04-27,9999-01-01)"
23406,Masadi,Masada,"(23406,d007,1985-02-12,9999-01-01)"
23420,Rosli,Gronowski,"(23420,d009,1989-06-20,9999-01-01)"
23421,Hironoby,Denti,"(23421,d009,1996-04-05,9999-01-01)"
23428,Luerbio,Pews,"(23428,d008,1988-01-12,9999-01-01)"
23441,Sarita,Staudhammer,"(23441,d004,1990-12-23,9999-01-01)"
23442,Vesna,Rindone,"(23442,d004,1987-12-31,9999-01-01)"
23448,Gil,Unno,"(23448,d005,1988-01-19,9999-01-01)"
23454,Heejo,Felcyn,"(23454,d007,1986-12-20,9999-01-01)"
23455,Aemilian,Sethi,"(23455,d001,1990-11-10,9999-01-01)"
23466,Chikara,Anandan,"(23466,d005,1994-12-28,9999-01-01)"
23470,Neven,Hutton,"(23470,d004,1985-09-05,9999-01-01)"
23480,Dannz,Busillo,"(23480,d007,1997-10-28,9999-01-01)"
23506,Shiv,Luck,"(23506,d008,1986-06-18,9999-01-01)"
23511,Amalendu,Gecseg,"(23511,d004,1988-09-25,9999-01-01)"
23521,Goh,Pappas,"(23521,d009,1991-04-26,9999-01-01)"
23527,Shiv,Borstler,"(23527,d004,1987-09-22,9999-01-01)"
23532,Duke,Bardell,"(23532,d007,1987-09-30,9999-01-01)"
23533,Shimshon,Heemskerk,"(23533,d004,1987-05-05,9999-01-01)"
23536,Nagui,Vural,"(23536,d004,1991-05-04,9999-01-01)"
23538,Bernardo,Pargaonkar,"(23538,d005,1991-06-20,9999-01-01)"
23554,Toshiki,Bail,"(23554,d006,1987-04-20,9999-01-01)"
23561,Jingling,Zizka,"(23561,d004,1992-02-25,9999-01-01)"
23573,Hercules,Steinauer,"(23573,d004,1994-09-06,9999-01-01)"
23581,Houman,Narlikar,"(23581,d003,1995-07-16,9999-01-01)"
23589,Ziya,Perko,"(23589,d004,1985-04-28,9999-01-01)"
23592,Marek,Templeman,"(23592,d009,2000-08-08,9999-01-01)"
23620,Clyde,Reeker,"(23620,d009,1993-07-13,9999-01-01)"
23626,Bogdan,Vilarrasa,"(23626,d003,1987-06-23,9999-01-01)"
23633,Jinpo,Nyrup,"(23633,d007,1989-09-15,9999-01-01)"
23640,Leucio,Mamelak,"(23640,d005,1985-06-08,9999-01-01)"
23642,Kwangjo,Pusterhofer,"(23642,d005,1995-05-30,9999-01-01)"
23643,Mariangiola,Ozeri,"(23643,d008,1993-10-13,9999-01-01)"
23648,Jinxi,Luiz,"(23648,d009,1985-07-20,9999-01-01)"
23659,Gina,Verhoeff,"(23659,d006,1989-04-25,9999-01-01)"
23660,JoAnna,Portugali,"(23660,d004,1998-12-30,9999-01-01)"
23663,Chaosheng,Kitai,"(23663,d006,1997-04-30,9999-01-01)"
23676,Sham,Openshaw,"(23676,d007,1989-12-17,9999-01-01)"
23677,Rafael,Sevcikova,"(23677,d007,1997-10-26,9999-01-01)"
23691,Satoru,Stille,"(23691,d005,1999-09-07,9999-01-01)"
23692,Aris,Merey,"(23692,d004,1999-08-08,9999-01-01)"
23695,Babette,Genin,"(23695,d008,1985-11-22,9999-01-01)"
23703,Prodip,Thimonier,"(23703,d007,1997-09-02,9999-01-01)"
23707,Yoshimitsu,Ananiadou,"(23707,d005,1989-03-21,9999-01-01)"
23749,Emdad,Ponthieu,"(23749,d004,1987-01-16,9999-01-01)"
23753,Karsten,Isaac,"(23753,d005,1985-12-15,9999-01-01)"
23757,Yaghout,Ozery,"(23757,d009,1986-05-19,9999-01-01)"
23761,Jouni,Menhardt,"(23761,d007,1997-05-29,9999-01-01)"
23764,Hsiangchu,Cyne,"(23764,d001,1988-11-03,9999-01-01)"
23777,Juichirou,Kilgore,"(23777,d005,1985-02-28,9999-01-01)"
23784,Aiman,Merli,"(23784,d008,1998-07-19,9999-01-01)"
23791,Boguslaw,Pavlopoulou,"(23791,d007,1991-09-27,9999-01-01)"
23797,Torsten,Usery,"(23797,d003,1998-07-02,9999-01-01)"
23817,Duri,Coorg,"(23817,d007,1992-04-14,9999-01-01)"
23822,Faiza,Rosar,"(23822,d008,2001-12-22,9999-01-01)"
23824,Maris,Porotnikoff,"(23824,d004,1999-09-16,9999-01-01)"
23828,Yonghong,Ecklund,"(23828,d003,1987-07-12,9999-01-01)"
23835,Yoshinari,Hennings,"(23835,d009,1986-05-31,9999-01-01)"
23840,Thanasis,Polupanov,"(23840,d006,1996-02-01,9999-01-01)"
23842,Genevieve,Birdsall,"(23842,d005,1988-12-18,9999-01-01)"
23843,Shin,Murtha,"(23843,d002,1987-01-24,9999-01-01)"
23857,Kristen,Frijda,"(23857,d008,1994-08-03,9999-01-01)"
23860,Malu,Kumaresan,"(23860,d007,1988-02-27,9999-01-01)"
23868,Trygve,Reistad,"(23868,d007,1998-10-17,9999-01-01)"
23869,Raimond,Stiles,"(23869,d004,1999-12-14,9999-01-01)"
23872,Cedric,Ranst,"(23872,d005,1991-02-03,9999-01-01)"
23875,Waiman,Encarnacion,"(23875,d003,1986-12-29,9999-01-01)"
23877,Tesuro,Motley,"(23877,d007,1986-09-24,9999-01-01)"
23880,Hairong,Angelopoulos,"(23880,d004,1986-11-01,9999-01-01)"
23883,Dayanand,Ozery,"(23883,d005,1987-07-06,9999-01-01)"
23907,Isamu,Dahlbom,"(23907,d001,1998-09-21,9999-01-01)"
23910,Shahab,Tempesti,"(23910,d001,1997-08-09,9999-01-01)"
23924,Shakhar,Solovay,"(23924,d005,1985-07-22,9999-01-01)"
23930,Sreenivas,Frezza,"(23930,d004,1997-02-28,9999-01-01)"
23932,Lubomir,Harbusch,"(23932,d005,1988-02-02,9999-01-01)"
23938,Nahum,Facello,"(23938,d004,1985-09-15,9999-01-01)"
23940,Jingling,Haldar,"(23940,d005,1994-01-15,9999-01-01)"
23946,Carrsten,Streit,"(23946,d007,1997-02-01,9999-01-01)"
23952,Valdiodio,Oehlmann,"(23952,d007,1988-07-26,9999-01-01)"
23963,Goo,Soloway,"(23963,d005,1987-04-21,9999-01-01)"
23969,Elgin,Sullins,"(23969,d005,1986-09-16,9999-01-01)"
23977,Jouko,Boissier,"(23977,d001,1990-05-15,9999-01-01)"
23993,Gian,Ghalwash,"(23993,d004,1985-06-08,9999-01-01)"
23996,Debaprosad,Hasham,"(23996,d004,1988-03-15,9999-01-01)"
24001,Sachio,Lorys,"(24001,d008,1996-04-17,9999-01-01)"
24003,Ronnie,Linares,"(24003,d004,1999-12-04,9999-01-01)"
24012,Kauko,Hiltgen,"(24012,d004,1998-05-13,9999-01-01)"
24029,Heekeun,Maksimenko,"(24029,d001,1986-04-23,9999-01-01)"
24034,Murthy,Validov,"(24034,d004,1985-05-07,9999-01-01)"
24041,Macha,Bednarek,"(24041,d006,1988-04-27,9999-01-01)"
24045,Moto,Szmurlo,"(24045,d009,1987-02-27,9999-01-01)"
24056,Gladys,Shrader,"(24056,d007,1998-11-29,9999-01-01)"
24059,Kendra,Swab,"(24059,d004,1991-08-28,9999-01-01)"
24072,Tianruo,Piveteau,"(24072,d004,1985-09-21,9999-01-01)"
24077,Kerhong,Zedlitz,"(24077,d002,1991-04-24,9999-01-01)"
24108,Shaz,Kushnir,"(24108,d004,1986-09-10,9999-01-01)"
24110,Lucien,Baar,"(24110,d009,1988-10-12,9999-01-01)"
24112,Atreyi,Ginneken,"(24112,d004,1987-12-31,9999-01-01)"
24118,Elliott,Monarch,"(24118,d007,1990-09-21,9999-01-01)"
24120,Luerbio,Badr,"(24120,d006,1995-07-04,9999-01-01)"
24121,Franziska,Bale,"(24121,d004,1985-09-03,9999-01-01)"
24126,Candida,Wallrath,"(24126,d004,1986-09-14,9999-01-01)"
24132,Otilia,Puoti,"(24132,d006,1988-09-24,9999-01-01)"
24133,Prodip,Ramalingam,"(24133,d001,1999-12-21,9999-01-01)"
24136,Isamu,Henders,"(24136,d004,1987-09-24,9999-01-01)"
24140,Basem,Thombley,"(24140,d005,1986-12-07,9999-01-01)"
24153,Lidong,Anger,"(24153,d007,1992-04-03,9999-01-01)"
24154,Khaled,Hashii,"(24154,d001,1988-11-04,9999-01-01)"
24156,Bangqing,Willoner,"(24156,d005,1995-09-17,9999-01-01)"
24166,Niranjan,Chinal,"(24166,d007,1991-12-31,9999-01-01)"
24178,Jouko,Sherertz,"(24178,d005,1999-09-25,9999-01-01)"
24182,Teunis,Antonisse,"(24182,d005,1987-09-04,9999-01-01)"
24183,Muneo,Rousseau,"(24183,d008,1985-05-03,9999-01-01)"
24196,Radhika,Boyle,"(24196,d004,1999-12-20,9999-01-01)"
24199,Iara,Bach,"(24199,d005,1985-09-20,9999-01-01)"
24207,Frazer,Rodham,"(24207,d004,1993-03-27,9999-01-01)"
24209,Hilary,Msuda,"(24209,d005,1998-01-26,9999-01-01)"
24215,Feipei,Iivonen,"(24215,d009,1997-06-13,9999-01-01)"
24224,Vasilis,Kinley,"(24224,d005,1990-03-29,9999-01-01)"
24225,Shugo,Eiter,"(24225,d007,1988-11-08,9999-01-01)"
24251,Moto,Mondadori,"(24251,d002,1985-03-18,9999-01-01)"
24256,Salvador,Clemencon,"(24256,d005,1988-01-19,9999-01-01)"
24260,Atilio,Brookman,"(24260,d005,1988-01-15,9999-01-01)"
24269,Prodip,Peron,"(24269,d005,1988-01-26,9999-01-01)"
24284,Huan,Tchuente,"(24284,d004,1995-08-03,9999-01-01)"
24316,Feiyu,Cincotta,"(24316,d006,1986-06-28,9999-01-01)"
24334,Zhilian,Brookman,"(24334,d009,1991-05-01,9999-01-01)"
24363,Bowen,Biran,"(24363,d006,1987-12-19,9999-01-01)"
24383,Aksel,Erev,"(24383,d005,1996-06-30,9999-01-01)"
24388,Zhilian,Milicic,"(24388,d007,1988-07-07,9999-01-01)"
24389,Kenroku,Shimshoni,"(24389,d005,1996-07-07,9999-01-01)"
24397,Shaibal,Shimshoni,"(24397,d007,2002-05-16,9999-01-01)"
24409,Eckart,Puoti,"(24409,d009,1998-04-15,9999-01-01)"
24423,Seshu,Feinberg,"(24423,d004,1997-05-30,9999-01-01)"
24428,Moie,Lunn,"(24428,d008,1997-12-17,9999-01-01)"
24429,Murthy,Anger,"(24429,d007,1992-01-14,9999-01-01)"
24432,Jackson,Vakili,"(24432,d009,1999-11-14,9999-01-01)"
24457,Alain,Merkl,"(24457,d005,1988-07-25,9999-01-01)"
24459,Masako,Puoti,"(24459,d005,1988-01-08,9999-01-01)"
24460,Yinghua,Lanphier,"(24460,d007,1993-02-17,9999-01-01)"
24472,Behnaam,Oehlmann,"(24472,d004,1985-08-14,9999-01-01)"
24486,Kerhong,Quaggetto,"(24486,d002,1992-01-24,9999-01-01)"
24497,Jackson,Rando,"(24497,d005,1991-06-13,9999-01-01)"
24503,Anyuan,Kusakari,"(24503,d004,1992-08-04,9999-01-01)"
24508,Uzi,Penn,"(24508,d005,1992-04-25,9999-01-01)"
24522,Shunichi,Hopewell,"(24522,d007,1996-03-15,9999-01-01)"
24525,Ronnie,Gelosh,"(24525,d005,1988-04-03,9999-01-01)"
24526,Ayonca,Sudbeck,"(24526,d005,1992-07-25,9999-01-01)"
24533,Shigenori,Erman,"(24533,d006,2000-11-01,9999-01-01)"
24534,Berni,Morton,"(24534,d005,1988-10-23,9999-01-01)"
24556,Ziva,Boyle,"(24556,d001,1987-04-22,9999-01-01)"
24559,Armond,Zeleznik,"(24559,d004,1986-04-13,9999-01-01)"
24572,Hirochika,Setlzner,"(24572,d001,1988-09-19,9999-01-01)"
24581,Jouni,Roccetti,"(24581,d002,1997-09-08,9999-01-01)"
24588,Huiqun,Kranzdorf,"(24588,d007,1989-03-27,9999-01-01)"
24596,Ayonca,Stranks,"(24596,d007,1994-07-02,9999-01-01)"
24613,Hitofumi,Stifter,"(24613,d007,1987-02-13,9999-01-01)"
24617,Ramachenga,Cullers,"(24617,d005,1986-04-01,9999-01-01)"
24646,Patricia,Takkinen,"(24646,d009,1988-12-19,9999-01-01)"
24657,Berna,Silva,"(24657,d005,1990-01-26,9999-01-01)"
24666,Leif,Birsak,"(24666,d008,1998-03-31,9999-01-01)"
24680,Garnet,Takkinen,"(24680,d005,1999-12-18,9999-01-01)"
24682,Nigel,Ginesta,"(24682,d001,1999-02-26,9999-01-01)"
24690,Eldridge,Ghazalie,"(24690,d008,1987-01-01,9999-01-01)"
24696,Ohad,Munoz,"(24696,d005,1988-09-30,9999-01-01)"
24701,Raimond,Zeleznik,"(24701,d009,1993-07-02,9999-01-01)"
24705,Luisa,Jervis,"(24705,d001,1993-01-02,9999-01-01)"
24720,Owen,Zirintsis,"(24720,d005,1999-10-17,9999-01-01)"
24725,Yechezkel,Openshaw,"(24725,d007,1988-06-01,9999-01-01)"
24727,Akeno,Gecseg,"(24727,d004,1988-12-14,9999-01-01)"
24728,Margo,Trumbly,"(24728,d005,1990-06-10,9999-01-01)"
24746,Tianruo,Tsukuda,"(24746,d001,1996-03-12,9999-01-01)"
24748,Tua,Perng,"(24748,d002,1987-03-20,9999-01-01)"
24752,Fan,Mersereau,"(24752,d005,1998-02-09,9999-01-01)"
24767,Kiyokazu,Pagter,"(24767,d003,1991-12-14,9999-01-01)"
24775,Ziyad,Spelt,"(24775,d001,1990-07-09,9999-01-01)"
24781,Yefim,Xiaoshan,"(24781,d009,1986-11-25,9999-01-01)"
24790,Kiyokazu,Chachaty,"(24790,d007,1986-08-25,9999-01-01)"
24793,Kristen,Brizzi,"(24793,d007,1991-01-01,9999-01-01)"
24823,Garnet,Walstra,"(24823,d004,1987-07-13,9999-01-01)"
24829,Dietrich,Wiegley,"(24829,d004,1993-08-17,9999-01-01)"
24846,Suvo,Iwayama,"(24846,d004,1990-07-31,9999-01-01)"
24855,Dung,Lund,"(24855,d004,1998-08-08,9999-01-01)"
24862,Susumu,Muntz,"(24862,d007,1988-01-21,9999-01-01)"
24872,Oguz,Decaestecker,"(24872,d007,1986-12-02,9999-01-01)"
24879,Subhash,Schaap,"(24879,d006,1986-04-13,9999-01-01)"
24881,Shin,Sadowsky,"(24881,d004,1988-01-22,9999-01-01)"
24888,Murthy,Felder,"(24888,d007,1985-03-31,9999-01-01)"
24891,Sham,Danner,"(24891,d003,1991-12-28,9999-01-01)"
24896,Gen,McConalogue,"(24896,d006,1995-09-06,9999-01-01)"
24909,Constantine,Garrabrants,"(24909,d007,1996-12-30,9999-01-01)"
24915,Morris,Liedekerke,"(24915,d005,1986-04-14,9999-01-01)"
24925,Gennady,Thebaut,"(24925,d005,1986-09-23,9999-01-01)"
24932,Charmane,Erbe,"(24932,d007,1997-05-10,9999-01-01)"
24934,Carrsten,Bruckman,"(24934,d005,1988-08-21,9999-01-01)"
24937,Syozo,Carrera,"(24937,d005,1986-03-01,9999-01-01)"
24939,Shuho,Angot,"(24939,d005,2001-06-14,9999-01-01)"
24951,Fayez,Kirkerud,"(24951,d001,1986-09-24,9999-01-01)"
24954,Foong,Swick,"(24954,d004,1988-01-13,9999-01-01)"
24963,Cathie,Redmiles,"(24963,d005,1987-05-13,9999-01-01)"
24976,Khun,Vakili,"(24976,d001,2001-05-14,9999-01-01)"
24985,Martins,Bottner,"(24985,d007,1987-04-04,9999-01-01)"
25003,Dietrich,Benzmuller,"(25003,d007,1993-10-15,9999-01-01)"
25004,Youpyo,Schurmann,"(25004,d005,1996-03-19,9999-01-01)"
25007,Dipankar,Showalter,"(25007,d005,1985-05-15,9999-01-01)"
25016,Danny,Asrin,"(25016,d005,1988-05-08,9999-01-01)"
25019,Lech,Kadhim,"(25019,d004,1989-07-12,9999-01-01)"
25020,Kazuhiro,Lores,"(25020,d003,1996-02-22,9999-01-01)"
25022,Zengping,Hiroyama,"(25022,d007,1995-05-14,9999-01-01)"
25037,Adib,Magliocco,"(25037,d006,2001-03-19,9999-01-01)"
25046,Mart,Cyre,"(25046,d005,1986-07-14,9999-01-01)"
25050,Jahangir,Fraisse,"(25050,d005,1987-08-29,9999-01-01)"
25070,Morris,Fortenbacher,"(25070,d004,1991-06-23,9999-01-01)"
25084,Alenka,Jullig,"(25084,d004,1985-04-15,9999-01-01)"
25085,Tran,Usery,"(25085,d007,1985-05-03,9999-01-01)"
25108,Wanqing,Eterovic,"(25108,d005,1995-12-19,9999-01-01)"
25112,Muneo,Haraldson,"(25112,d007,1987-06-18,9999-01-01)"
25117,Masamitsu,Cichocki,"(25117,d008,1995-10-19,9999-01-01)"
25138,Guadalupe,Marrakchi,"(25138,d005,1987-04-28,9999-01-01)"
25139,Aloke,Jiang,"(25139,d005,1986-01-03,9999-01-01)"
25145,Serge,Ashish,"(25145,d005,1990-10-22,9999-01-01)"
25154,Eldridge,Eugenio,"(25154,d003,1988-11-22,9999-01-01)"
25167,Flemming,Delaune,"(25167,d005,1986-12-21,9999-01-01)"
25210,Arumugam,Kumaresan,"(25210,d009,1992-09-05,9999-01-01)"
25220,Shuho,Mullainathan,"(25220,d005,1986-11-18,9999-01-01)"
25222,Weicheng,Ananiadou,"(25222,d003,1996-05-20,9999-01-01)"
25225,Abdelaziz,Vrecion,"(25225,d004,1996-02-21,9999-01-01)"
25244,Ayonca,Rosay,"(25244,d006,1997-08-17,9999-01-01)"
25254,Matt,Peek,"(25254,d005,1994-07-30,9999-01-01)"
25255,Heng,Erdi,"(25255,d001,1995-02-16,9999-01-01)"
25269,Kazuhiko,Hainaut,"(25269,d001,1992-05-30,9999-01-01)"
25282,Gladys,Papadias,"(25282,d005,1993-06-17,9999-01-01)"
25299,Remzi,Binding,"(25299,d004,1996-10-01,9999-01-01)"
25302,Susanna,Minakawa,"(25302,d005,1994-05-01,9999-01-01)"
25308,Abdelaziz,Mayerwieser,"(25308,d005,1987-09-03,9999-01-01)"
25327,Mohamadou,Miculan,"(25327,d005,1997-05-04,9999-01-01)"
25335,Etsuo,Itzfeldt,"(25335,d005,1991-07-10,9999-01-01)"
25339,Brewster,Bale,"(25339,d005,1986-06-22,9999-01-01)"
25350,Boriana,Sommer,"(25350,d008,1998-07-03,9999-01-01)"
25352,Moie,Ranta,"(25352,d006,1990-02-03,9999-01-01)"
25362,Falguni,Ponthieu,"(25362,d009,1990-05-28,9999-01-01)"
25363,Ipke,Moehrke,"(25363,d003,1986-07-05,9999-01-01)"
25370,Jagoda,Puoti,"(25370,d007,1989-05-18,9999-01-01)"
25371,Goh,Ishibashi,"(25371,d007,1988-01-06,9999-01-01)"
25376,Nathan,Panienski,"(25376,d005,1989-04-14,9999-01-01)"
25379,Eric,Mullainathan,"(25379,d006,1986-05-18,9999-01-01)"
25391,Hatsukazu,Billawala,"(25391,d009,2000-01-28,9999-01-01)"
25393,Claudi,Frijda,"(25393,d001,1997-10-21,9999-01-01)"
25401,Arunachalam,Francisci,"(25401,d004,1987-08-02,9999-01-01)"
25406,Dung,Improta,"(25406,d002,1988-09-23,9999-01-01)"
25412,Berna,Rotem,"(25412,d006,1987-05-27,9999-01-01)"
25462,Vasilii,Rohrbach,"(25462,d005,1986-03-26,9999-01-01)"
25475,Flemming,Fujisaki,"(25475,d005,1995-09-23,9999-01-01)"
25479,Paddy,Tchuente,"(25479,d004,1986-12-29,9999-01-01)"
25491,Annemarie,Rosis,"(25491,d004,1987-09-12,9999-01-01)"
25495,Stein,Lakshmanan,"(25495,d008,1990-10-04,9999-01-01)"
25497,Mitsuyuki,Varman,"(25497,d006,1986-03-18,9999-01-01)"
25504,Pramod,Servi,"(25504,d005,1990-10-29,9999-01-01)"
25514,Sushant,Homond,"(25514,d001,1994-08-03,9999-01-01)"
25520,Sajjad,Rubsam,"(25520,d005,1996-02-02,9999-01-01)"
25521,Chanjung,Raney,"(25521,d005,1987-09-03,9999-01-01)"
25537,Akeel,Ibel,"(25537,d007,1987-07-05,9999-01-01)"
25541,Mohua,Danley,"(25541,d004,1987-05-20,9999-01-01)"
25546,Charmane,Engelmann,"(25546,d004,1990-04-16,9999-01-01)"
25547,Krassimir,Ranum,"(25547,d005,1996-08-15,9999-01-01)"
25550,Shaz,Haddadi,"(25550,d005,1991-04-02,9999-01-01)"
25562,Bernardo,Menhardt,"(25562,d007,1997-12-18,9999-01-01)"
25573,Trygve,Bahi,"(25573,d008,1988-12-31,9999-01-01)"
25599,Masoud,Pillow,"(25599,d007,1986-05-13,9999-01-01)"
25600,Jinpo,McClurg,"(25600,d007,1986-10-09,9999-01-01)"
25603,Kwangsub,Desikan,"(25603,d007,1985-09-10,9999-01-01)"
25615,Aria,Strehl,"(25615,d001,1985-09-30,9999-01-01)"
25632,Arunachalam,Ramamoorthy,"(25632,d005,1990-05-20,9999-01-01)"
25633,Haldon,Azumi,"(25633,d009,1996-11-24,9999-01-01)"
25643,Adin,Peak,"(25643,d009,2000-09-12,9999-01-01)"
25644,Kwangho,Straney,"(25644,d007,1985-12-13,9999-01-01)"
25656,Eben,Narwekar,"(25656,d005,1998-05-20,9999-01-01)"
25670,Youssef,Chvatal,"(25670,d009,1993-06-21,9999-01-01)"
25673,Ottavia,Azulay,"(25673,d005,1995-06-26,9999-01-01)"
25685,Shalesh,Sommer,"(25685,d003,1986-06-20,9999-01-01)"
25692,Lein,Unno,"(25692,d009,1987-12-01,9999-01-01)"
25717,Froduald,Speek,"(25717,d007,1993-11-03,9999-01-01)"
25730,Shao,Monarch,"(25730,d002,1991-07-15,9999-01-01)"
25732,Shounak,Ducloy,"(25732,d004,1987-05-14,9999-01-01)"
25738,Yuchang,McClure,"(25738,d002,1995-07-04,9999-01-01)"
25755,Aria,Setiz,"(25755,d005,1987-06-25,9999-01-01)"
25761,Hugo,Lundstrom,"(25761,d002,1985-07-29,9999-01-01)"
25765,Demin,Suermann,"(25765,d005,1986-10-10,9999-01-01)"
25771,Sibyl,Passino,"(25771,d005,1991-04-25,9999-01-01)"
25772,Greger,Marrevee,"(25772,d007,1993-12-28,9999-01-01)"
25777,Leucio,Famili,"(25777,d005,1992-01-26,9999-01-01)"
25790,Suebskul,Plump,"(25790,d005,1986-10-02,9999-01-01)"
25794,Ymte,Prenel,"(25794,d004,1986-02-12,9999-01-01)"
25795,Claudi,Erie,"(25795,d009,1988-01-02,9999-01-01)"
25797,Morrie,Nooteboom,"(25797,d005,1999-12-20,9999-01-01)"
25801,Genta,Trogemann,"(25801,d009,1987-05-27,9999-01-01)"
25804,Krisda,Vesna,"(25804,d009,1990-12-06,9999-01-01)"
25811,Fen,Ranze,"(25811,d004,1988-03-22,9999-01-01)"
25828,Selwyn,Perly,"(25828,d009,1988-04-09,9999-01-01)"
25835,Maria,Poehlman,"(25835,d005,1986-05-09,9999-01-01)"
25839,Ewing,Simkin,"(25839,d008,1990-01-15,9999-01-01)"
25841,Shahab,Ernst,"(25841,d007,1988-03-22,9999-01-01)"
25858,Tzu,Hitomi,"(25858,d004,1997-07-08,9999-01-01)"
25859,Subhrajyoti,Vasanthakumar,"(25859,d004,1985-10-04,9999-01-01)"
25862,Khaled,Tasistro,"(25862,d005,1987-09-06,9999-01-01)"
25866,Tadanori,Nannarelli,"(25866,d006,1997-08-20,9999-01-01)"
25867,Mamdouh,Ernst,"(25867,d001,1999-12-18,9999-01-01)"
25873,Yakichi,Codenie,"(25873,d005,1986-10-16,9999-01-01)"
25880,Zhanqiu,Pintelas,"(25880,d005,1986-11-21,9999-01-01)"
25882,Aleksander,Pellegrinelli,"(25882,d002,1985-06-07,9999-01-01)"
25885,Takanari,Zockler,"(25885,d008,1994-11-21,9999-01-01)"
25918,Yoshimitsu,Iisaka,"(25918,d005,1988-05-11,9999-01-01)"
25935,Berhard,Parascandalo,"(25935,d007,1992-07-24,9999-01-01)"
25937,Angus,Bodoff,"(25937,d004,1987-06-06,9999-01-01)"
25939,Shen,Setiz,"(25939,d001,1986-09-17,9999-01-01)"
25952,Zito,Kalloufi,"(25952,d004,1995-11-10,9999-01-01)"
25963,Jiakeng,Fandrianto,"(25963,d007,1992-07-07,9999-01-01)"
25972,Demos,Escriba,"(25972,d005,1991-08-25,9999-01-01)"
25979,Monique,Yemenis,"(25979,d005,1986-06-23,9999-01-01)"
25980,Otilia,Vanwelkenhuysen,"(25980,d004,2002-01-26,9999-01-01)"
25990,Suzette,Kroll,"(25990,d008,1989-02-28,9999-01-01)"
